ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000002.SH,20120220,2476.015,2497.103,2501.621,2474.349,2469.292,6.723,0.0027229999999999997,88588143.0,82123750.599
000002.SH,20120217,2469.292,2479.269,2485.45,2456.29,2468.994,0.298,0.000121,71613755.0,64967784.356
000002.SH,20120216,2468.994,2476.385,2486.769,2453.498,2479.338,-10.344,-0.004172,94685690.0,83591971.449
000002.SH,20120215,2479.338,2451.858,2487.312,2446.249,2456.393,22.945,0.009341,98486035.0,87447238.207
000002.SH,20120214,2456.393,2460.699,2464.487,2443.265,2463.848,-7.455,-0.0030259999999999996,72925257.0,66179855.236
000002.SH,20120213,2463.848,2443.046,2478.002,2435.706,2463.976,-0.128,-5.2e-05,86026627.0,77608036.391
000002.SH,20120210,2463.976,2453.557,2481.824,2451.286,2461.514,2.462,0.001,96090496.0,82027926.491
000002.SH,20120209,2461.514,2455.859,2476.228,2445.07,2459.395,2.119,0.000862,97685311.0,89448969.698
000002.SH,20120208,2459.395,2400.941,2463.046,2395.69,2401.028,58.367,0.024308999999999997,86835604.0,80709726.368
000002.SH,20120207,2401.028,2429.897,2430.233,2387.343,2442.226,-41.198,-0.016869000000000002,67095623.0,57961449.972
000002.SH,20120206,2442.226,2445.538,2453.205,2427.847,2441.492,0.734,0.000301,75455770.0,67155348.913
000002.SH,20120203,2441.492,2416.591,2447.657,2410.639,2422.794,18.698,0.007718,78670170.0,70097654.783
000002.SH,20120202,2422.794,2382.147,2422.794,2376.761,2376.144,46.65,0.019633,63239247.0,57528815.345
000002.SH,20120201,2376.144,2397.107,2415.77,2371.178,2401.874,-25.73,-0.010712,53278512.0,48397667.951
000002.SH,20120131,2401.874,2394.904,2405.864,2385.57,2393.938,7.936,0.0033150000000000002,48560204.0,43673546.785
000002.SH,20120130,2393.938,2435.218,2435.218,2393.153,2429.701,-35.763,-0.014719,58198031.0,51737870.924
000002.SH,20120120,2429.701,2410.15,2433.67,2403.2,2405.498,24.203,0.010062,69652888.0,62761999.689
000002.SH,20120119,2405.498,2373.981,2415.585,2366.93,2374.304,31.194,0.013138,72231367.0,63749453.421
000002.SH,20120118,2374.304,2408.395,2421.767,2365.42,2407.921,-33.617,-0.013961,89650614.0,80497681.634
000002.SH,20120117,2407.921,2311.693,2407.921,2300.703,2311.324,96.597,0.041793,87426509.0,77201226.053
000002.SH,20120116,2311.324,2336.741,2348.067,2311.158,2351.578,-40.254,-0.017118,45676361.0,42798091.082
000002.SH,20120113,2351.578,2385.604,2390.292,2331.821,2383.414,-31.836,-0.013357,71189263.0,63884624.749
000002.SH,20120112,2383.414,2376.787,2404.531,2373.13,2384.441,-1.027,-0.000431,71268523.0,63780619.93
000002.SH,20120111,2384.441,2391.622,2399.767,2373.102,2394.602,-10.161,-0.004243,84115569.0,74083351.678
000002.SH,20120110,2394.602,2327.617,2397.669,2323.874,2331.893,62.709,0.026892,109144846.0,90793323.986
000002.SH,20120109,2331.893,2267.92,2332.246,2250.819,2266.527,65.366,0.028839999999999998,76401860.0,61936376.797
000002.SH,20120106,2266.527,2250.559,2267.511,2234.297,2250.846,15.681,0.006967,50376132.0,39354768.658
000002.SH,20120105,2250.846,2263.752,2287.461,2247.811,2272.671,-21.825,-0.009603,58527154.0,46492580.031
000002.SH,20120104,2272.671,2317.265,2323.082,2271.889,2304.116,-31.445,-0.013647,49067260.0,40533806.208
000002.SH,20111230,2304.116,2281.189,2305.771,2281.189,2277.03,27.086,0.011895,51761216.0,42611728.494
000002.SH,20111229,2277.03,2264.026,2285.838,2259.768,2273.303,3.727,0.0016389999999999998,44538528.0,35894554.822
000002.SH,20111228,2273.303,2260.366,2274.001,2235.622,2269.369,3.934,0.001734,49418263.0,39905253.946
000002.SH,20111227,2269.369,2290.773,2301.613,2265.745,2294.305,-24.936,-0.010869,45504024.0,37294535.726
000002.SH,20111226,2294.305,2297.983,2318.792,2290.024,2309.719,-15.414,-0.006674,43488889.0,36348551.378
000002.SH,20111223,2309.719,2287.844,2325.462,2281.803,2290.352,19.367,0.008456,52220454.0,43375941.753
000002.SH,20111222,2290.352,2282.325,2306.43,2251.822,2295.524,-5.172,-0.002253,58707016.0,47895927.418
000002.SH,20111221,2295.524,2336.414,2344.052,2292.979,2321.479,-25.955,-0.01118,50658245.0,46011325.204
000002.SH,20111220,2321.479,2314.894,2346.517,2311.576,2323.915,-2.436,-0.001048,52532345.0,46440697.76
000002.SH,20111219,2323.915,2313.235,2327.31,2267.958,2330.844,-6.929,-0.002973,57602121.0,49614963.785
000002.SH,20111216,2330.844,2283.532,2331.577,2274.223,2284.965,45.879,0.020079,57005762.0,50442007.465
000002.SH,20111215,2284.965,2321.548,2322.819,2283.47,2334.893,-49.928,-0.021383,56431298.0,47142661.345
000002.SH,20111214,2334.893,2348.425,2364.451,2330.921,2355.963,-21.07,-0.008943,43899491.0,38533582.726
000002.SH,20111213,2355.963,2392.074,2394.849,2353.096,2400.793,-44.83,-0.018673,58348947.0,51445588.681
000002.SH,20111212,2400.793,2422.351,2426.204,2399.442,2425.634,-24.841,-0.010241,39491047.0,36445915.613
000002.SH,20111209,2425.634,2425.891,2442.396,2419.528,2440.904,-15.27,-0.006256,39827970.0,38799443.498
000002.SH,20111208,2440.904,2441.111,2458.591,2412.543,2444.073,-3.169,-0.0012970000000000002,51239469.0,49090686.349
000002.SH,20111207,2444.073,2436.604,2451.53,2428.434,2436.962,7.111,0.002918,41369544.0,39645915.48
000002.SH,20111206,2436.962,2437.951,2443.359,2420.563,2444.863,-7.901,-0.003232,45668727.0,42476777.861
000002.SH,20111205,2444.863,2476.116,2476.116,2438.958,2473.461,-28.598,-0.011562,51896219.0,48471373.361
000002.SH,20111202,2473.461,2488.089,2491.697,2456.872,2500.631,-27.17,-0.010865,59455115.0,57114143.567
000002.SH,20111201,2500.631,2506.265,2538.991,2490.035,2444.451,56.18,0.022982999999999996,97857698.0,94794008.32
000002.SH,20111130,2444.451,2520.447,2521.471,2429.862,2526.826,-82.375,-0.0326,75719357.0,71704407.474
000002.SH,20111129,2526.826,2512.748,2527.817,2501.432,2496.024,30.802,0.01234,54885279.0,56917415.199
000002.SH,20111128,2496.024,2496.859,2510.456,2484.6,2493.026,2.998,0.001203,45878900.0,46310692.547
000002.SH,20111125,2493.026,2506.738,2517.869,2485.088,2511.184,-18.158,-0.007231,45150310.0,46114596.218
000002.SH,20111124,2511.184,2491.84,2523.922,2483.038,2508.583,2.601,0.001037,51967600.0,51299167.008
000002.SH,20111123,2508.583,2529.658,2533.197,2503.891,2526.957,-18.374,-0.007271,50374980.0,49920485.969
000002.SH,20111122,2526.957,2514.745,2529.296,2500.963,2529.586,-2.629,-0.001039,51240924.0,50554615.742
000002.SH,20111121,2529.586,2531.267,2533.917,2509.652,2531.059,-1.473,-0.000582,49986097.0,49384049.791
000002.SH,20111118,2531.059,2564.243,2564.513,2525.252,2579.666,-48.607,-0.018842,71822570.0,70345804.799
000002.SH,20111117,2579.666,2584.583,2600.093,2575.597,2583.77,-4.104,-0.001588,66160104.0,65738992.351
000002.SH,20111116,2583.77,2648.893,2649.311,2573.175,2649.626,-65.856,-0.024855000000000002,92967343.0,92155527.106
000002.SH,20111115,2649.626,2645.656,2654.157,2638.046,2648.577,1.049,0.00039600000000000003,78881252.0,80319525.312
000002.SH,20111114,2648.577,2617.166,2649.541,2614.648,2598.703,49.874,0.019192,80892164.0,82317376.77
000002.SH,20111111,2598.703,2601.764,2614.9,2589.986,2597.123,1.58,0.000608,65954479.0,64897904.999
000002.SH,20111110,2597.123,2617.049,2626.361,2595.647,2644.672,-47.549,-0.017979000000000002,86856208.0,85291077.538
000002.SH,20111109,2644.672,2631.811,2647.64,2607.085,2622.629,22.043,0.008405000000000001,77937395.0,77947104.473
000002.SH,20111108,2622.629,2633.529,2644.598,2618.612,2628.835,-6.206,-0.0023610000000000003,78445863.0,76781463.759
000002.SH,20111107,2628.835,2638.279,2656.467,2626.533,2648.163,-19.328,-0.007299,78632531.0,78752804.257
000002.SH,20111104,2648.163,2644.916,2657.045,2632.015,2626.913,21.25,0.008088999999999999,101517997.0,99772184.593
000002.SH,20111103,2626.913,2629.858,2655.412,2626.089,2622.787,4.126,0.001573,136038095.0,135998454.929
000002.SH,20111102,2622.787,2553.296,2623.851,2548.99,2587.018,35.769,0.013826,105063598.0,101829084.817
000002.SH,20111101,2587.018,2566.285,2609.386,2561.289,2585.102,1.916,0.000741,88548208.0,84857536.203
000002.SH,20111031,2585.102,2587.204,2595.704,2571.479,2590.571,-5.469,-0.002111,83831474.0,81564099.364
000002.SH,20111028,2590.571,2578.81,2601.479,2572.536,2551.05,39.521,0.015491999999999999,109587575.0,103891608.356
000002.SH,20111027,2551.05,2547.824,2565.862,2541.316,2542.58,8.47,0.003331,82053323.0,74885188.496
000002.SH,20111026,2542.58,2511.87,2565.16,2508.26,2523.948,18.632,0.007382,107111408.0,98341065.312
000002.SH,20111025,2523.948,2478.662,2528.547,2469.147,2482.806,41.142,0.016571,90521560.0,83421194.124
000002.SH,20111024,2482.806,2432.255,2483.598,2416.603,2427.271,55.535,0.022879999999999998,70568309.0,62793753.754
000002.SH,20111021,2427.271,2441.131,2451.467,2423.627,2442.027,-14.756,-0.006043,48267558.0,43642773.614
000002.SH,20111020,2442.027,2478.163,2481.092,2425.843,2490.352,-48.325,-0.019405,65089746.0,57698540.109
000002.SH,20111019,2490.352,2501.21,2515.73,2487.119,2496.64,-6.288,-0.002519,58321404.0,53066216.226
000002.SH,20111018,2496.64,2538.274,2540.805,2491.581,2556.267,-59.627,-0.023326,79240095.0,69183282.795
000002.SH,20111017,2556.267,2550.047,2569.455,2539.818,2546.804,9.463,0.0037159999999999997,58085659.0,57574491.866
000002.SH,20111014,2546.804,2545.172,2553.275,2523.652,2554.556,-7.752,-0.003035,60425865.0,58142965.837
000002.SH,20111013,2554.556,2527.362,2555.442,2520.504,2534.957,19.599,0.007731,87477305.0,81941167.581
000002.SH,20111012,2534.957,2446.374,2536.702,2428.771,2460.089,74.868,0.030432999999999998,91058978.0,84197446.087
000002.SH,20111011,2460.089,2515.735,2526.838,2433.76,2456.022,4.067,0.001656,63561881.0,62558372.656
000002.SH,20111010,2456.022,2475.118,2480.427,2449.633,2471.101,-15.079,-0.006102,41588686.0,39820113.464
000002.SH,20110930,2471.101,2480.702,2490.311,2459.616,2477.526,-6.425,-0.002593,48615597.0,45984433.075
000002.SH,20110929,2477.526,2491.198,2500.823,2470.454,2505.522,-27.996,-0.011174,58976716.0,56871756.077
000002.SH,20110928,2505.522,2542.559,2545.668,2496.429,2529.705,-24.183,-0.009559999999999999,55564122.0,55583509.34
000002.SH,20110927,2529.705,2525.485,2539.007,2508.84,2506.772,22.933,0.009148,54995882.0,55159107.985
000002.SH,20110926,2506.772,2530.781,2557.539,2497.805,2548.523,-41.751,-0.016382,57122474.0,58709151.964
000002.SH,20110923,2548.523,2526.165,2556.528,2513.916,2558.852,-10.329,-0.004037,66998436.0,67748729.668
000002.SH,20110922,2558.852,2609.256,2618.51,2558.233,2632.085,-73.233,-0.027823,74391634.0,74701009.182
000002.SH,20110921,2632.085,2566.286,2637.05,2554.417,2563.816,68.269,0.026628,86241302.0,87934733.858
000002.SH,20110920,2563.816,2549.129,2576.671,2541.739,2553.369,10.447,0.004091,46122641.0,47853451.21
000002.SH,20110919,2553.369,2586.65,2586.65,2552.711,2600.052,-46.683,-0.017955000000000002,48563911.0,48473009.45
000002.SH,20110916,2600.052,2608.271,2618.0,2593.121,2596.586,3.466,0.001335,47810438.0,49465059.416
000002.SH,20110915,2596.586,2600.52,2614.892,2595.049,2602.619,-6.033,-0.002318,55807990.0,55698508.542
000002.SH,20110914,2602.619,2596.097,2603.774,2554.911,2588.428,14.191,0.005482,53833413.0,54610663.905
000002.SH,20110913,2588.428,2584.639,2594.485,2570.042,2616.102,-27.674,-0.010578,49763235.0,51729257.704
000002.SH,20110909,2616.102,2625.769,2648.259,2604.971,2617.307,-1.205,-0.00046,51086659.0,53437361.161
000002.SH,20110908,2617.307,2643.572,2644.004,2616.431,2635.322,-18.015,-0.006836,55080601.0,59932756.851
000002.SH,20110907,2635.322,2598.582,2636.016,2592.49,2587.625,47.697,0.018432999999999998,59404295.0,61796530.959
000002.SH,20110906,2587.625,2582.446,2599.922,2576.103,2596.274,-8.649,-0.003331,49048572.0,50023896.36
000002.SH,20110905,2596.274,2628.999,2628.999,2595.687,2648.105,-51.831,-0.019573,54826782.0,56262748.101
000002.SH,20110902,2648.105,2672.461,2678.532,2636.944,2677.196,-29.091,-0.010866,54178684.0,55815220.052
000002.SH,20110901,2677.196,2691.663,2707.368,2668.612,2689.082,-11.886,-0.00442,57047529.0,59713632.323
000002.SH,20110831,2689.082,2688.253,2696.493,2665.806,2688.327,0.755,0.000281,58895033.0,62030200.235
000002.SH,20110830,2688.327,2715.669,2739.257,2685.288,2698.658,-10.331,-0.003828,75695572.0,79372793.574
000002.SH,20110829,2698.658,2718.588,2718.588,2692.772,2736.149,-37.491,-0.013702,73507457.0,78274875.962
000002.SH,20110826,2736.149,2725.661,2740.822,2716.239,2739.381,-3.232,-0.0011799999999999998,77640937.0,81395109.102
000002.SH,20110825,2739.381,2667.232,2740.506,2665.769,2661.617,77.764,0.029217,104140319.0,104316571.821
000002.SH,20110824,2661.617,2683.927,2691.13,2656.527,2675.175,-13.558,-0.0050680000000000005,65173422.0,70496700.084
000002.SH,20110823,2675.175,2644.663,2675.348,2634.18,2635.119,40.056,0.015201,60682396.0,62992043.997
000002.SH,20110822,2635.119,2654.568,2674.295,2626.649,2654.345,-19.226,-0.007243,60950404.0,65311215.65
000002.SH,20110819,2654.345,2639.002,2658.477,2632.785,2680.654,-26.309,-0.009814,70286910.0,73534464.899
000002.SH,20110818,2680.654,2725.27,2726.836,2677.908,2724.498,-43.844,-0.016093,70766896.0,75929545.214
000002.SH,20110817,2724.498,2727.262,2741.153,2719.037,2731.679,-7.181,-0.0026290000000000003,69815819.0,72017131.65
000002.SH,20110816,2731.679,2752.36,2761.26,2724.698,2751.239,-19.56,-0.00711,84877557.0,90028551.754
000002.SH,20110815,2751.239,2721.203,2751.585,2706.767,2715.984,35.255,0.012981,88393724.0,90811712.055
000002.SH,20110812,2715.984,2716.301,2728.895,2708.339,2703.891,12.093,0.004472,96842454.0,99778000.638
000002.SH,20110811,2703.891,2627.8,2704.571,2623.8,2669.916,33.975,0.012725,95252279.0,99846749.07
000002.SH,20110810,2669.916,2683.729,2701.281,2665.491,2645.746,24.17,0.009134999999999999,99912719.0,103721656.767
000002.SH,20110809,2645.746,2585.226,2657.593,2553.324,2646.543,-0.797,-0.000301,103104310.0,107289813.171
000002.SH,20110808,2646.543,2722.126,2737.903,2616.31,2750.526,-103.983,-0.037805,109450574.0,116897744.051
000002.SH,20110805,2750.526,2744.019,2769.547,2728.186,2810.749,-60.223,-0.021425999999999997,78094119.0,87324481.571
000002.SH,20110804,2810.749,2809.956,2826.286,2801.816,2805.001,5.748,0.002049,58608110.0,69095123.964
000002.SH,20110803,2805.001,2784.699,2815.065,2779.726,2805.822,-0.821,-0.000293,63754479.0,73184418.142
000002.SH,20110802,2805.822,2817.062,2817.062,2776.548,2831.598,-25.776,-0.009103,69656937.0,77749861.64
000002.SH,20110801,2831.598,2825.073,2841.172,2815.606,2829.466,2.132,0.0007530000000000001,58758166.0,65887757.074
000002.SH,20110729,2829.466,2834.454,2850.267,2807.999,2836.845,-7.379,-0.002601,75219178.0,83559650.253
000002.SH,20110728,2836.845,2829.514,2840.345,2811.581,2852.318,-15.473,-0.005425,78178296.0,90201416.446
000002.SH,20110727,2852.318,2817.448,2855.794,2807.278,2830.998,21.32,0.0075309999999999995,80079050.0,91827490.921
000002.SH,20110726,2830.998,2812.924,2833.019,2803.84,2816.069,14.929,0.005301,72580063.0,79268496.83
000002.SH,20110725,2816.069,2890.233,2890.233,2807.673,2901.965,-85.896,-0.029599,110656643.0,120409204.353
000002.SH,20110722,2901.965,2901.088,2913.897,2894.646,2896.9,5.065,0.0017480000000000002,69919283.0,82278491.364
000002.SH,20110721,2896.9,2928.34,2932.509,2894.311,2926.555,-29.655,-0.010133000000000001,81445574.0,95549918.21
000002.SH,20110720,2926.555,2943.693,2950.83,2911.105,2929.579,-3.024,-0.001032,83722924.0,99425874.055
000002.SH,20110719,2929.579,2937.909,2942.491,2922.986,2950.228,-20.649,-0.006999,92396682.0,109855567.79
000002.SH,20110718,2950.228,2955.088,2960.961,2940.167,2953.831,-3.603,-0.00122,107736339.0,129304559.003
000002.SH,20110715,2953.831,2936.448,2955.063,2926.563,2943.648,10.183,0.003459,107065291.0,127437941.142
000002.SH,20110714,2943.648,2930.83,2944.977,2921.163,2928.01,15.638,0.005341,104026237.0,125278015.268
000002.SH,20110713,2928.01,2886.839,2929.908,2886.839,2885.297,42.713,0.014804,91418665.0,107331749.108
000002.SH,20110712,2885.297,2915.608,2915.608,2882.775,2935.483,-50.186,-0.017096,96100901.0,111053765.394
000002.SH,20110711,2935.483,2921.685,2940.338,2912.464,2930.399,5.084,0.0017349999999999998,85621788.0,101118076.397
000002.SH,20110708,2930.399,2929.671,2940.499,2916.136,2926.761,3.638,0.001243,85799773.0,102457848.722
000002.SH,20110707,2926.761,2946.806,2959.207,2926.363,2943.878,-17.117,-0.005814000000000001,115982468.0,139707218.772
000002.SH,20110706,2943.878,2945.369,2945.369,2912.682,2950.15,-6.272,-0.0021260000000000003,102649342.0,121798639.943
000002.SH,20110705,2950.15,2946.377,2952.033,2932.097,2946.493,3.657,0.001241,109537963.0,128260572.888
000002.SH,20110704,2946.493,2902.786,2946.965,2902.786,2890.612,55.881,0.019332000000000002,121450099.0,143470448.398
000002.SH,20110701,2890.612,2899.578,2910.878,2883.927,2893.53,-2.918,-0.001008,91784375.0,105265240.839
000002.SH,20110630,2893.53,2859.943,2906.41,2859.943,2858.35,35.18,0.012308,90575832.0,102768352.639
000002.SH,20110629,2858.35,2888.606,2890.495,2857.051,2890.513,-32.163,-0.011127,87891460.0,98780875.864
000002.SH,20110628,2890.513,2891.145,2894.809,2866.672,2889.589,0.924,0.00032,87932822.0,103806305.999
000002.SH,20110627,2889.589,2877.619,2900.907,2874.139,2877.049,12.54,0.004359,101148492.0,115907717.307
000002.SH,20110624,2877.049,2805.417,2891.127,2801.499,2816.147,60.902,0.021626,125084149.0,142217264.614
000002.SH,20110623,2816.147,2766.403,2821.565,2755.596,2775.502,40.645,0.014643999999999999,73327483.0,82135522.39
000002.SH,20110622,2775.502,2774.859,2784.327,2758.958,2772.754,2.748,0.000991,57916234.0,64325317.724
000002.SH,20110621,2772.754,2753.575,2774.39,2743.765,2746.478,26.276,0.009566999999999999,64474608.0,73024402.082
000002.SH,20110620,2746.478,2761.895,2763.999,2735.724,2769.229,-22.751,-0.008216,59740009.0,64972895.644
000002.SH,20110617,2769.229,2788.745,2802.94,2767.733,2791.811,-22.582,-0.008088999999999999,64070438.0,74124971.557
000002.SH,20110616,2791.811,2814.079,2820.758,2790.562,2834.893,-43.082,-0.015197,70625651.0,76381038.894
000002.SH,20110615,2834.893,2847.793,2861.075,2834.526,2860.808,-25.915,-0.009059000000000001,74477589.0,85196307.925
000002.SH,20110614,2860.808,2825.695,2866.564,2820.892,2829.99,30.818,0.01089,82557695.0,94852100.294
000002.SH,20110613,2829.99,2816.463,2833.167,2797.615,2834.705,-4.715,-0.001663,62660363.0,72825468.942
000002.SH,20110610,2834.705,2824.994,2837.424,2800.608,2832.451,2.254,0.000796,72306012.0,82454222.598
000002.SH,20110609,2832.451,2873.631,2877.7,2831.762,2880.728,-48.277,-0.016759,82647604.0,94535128.462
000002.SH,20110608,2880.728,2871.839,2884.786,2843.991,2874.171,6.557,0.002281,73931995.0,87215506.355
000002.SH,20110607,2874.171,2849.493,2875.719,2845.654,2856.895,17.276,0.006047,64761178.0,78956258.979
000002.SH,20110603,2856.895,2829.42,2861.497,2828.852,2832.973,23.922,0.008444,67721333.0,78104895.583
000002.SH,20110602,2832.973,2843.642,2856.961,2803.011,2873.107,-40.134,-0.013969,85601554.0,94033354.366
000002.SH,20110601,2873.107,2866.342,2874.148,2855.186,2873.063,0.044,1.5e-05,68201378.0,77396655.692
000002.SH,20110531,2873.063,2835.787,2874.579,2829.972,2834.526,38.537,0.013595999999999999,67344300.0,77457993.984
000002.SH,20110530,2834.526,2832.384,2857.215,2816.427,2838.112,-3.586,-0.0012640000000000001,64786723.0,70899970.171
000002.SH,20110527,2838.112,2868.878,2876.631,2836.642,2865.883,-27.771,-0.009689999999999999,81982094.0,91583094.086
000002.SH,20110526,2865.883,2885.611,2895.53,2863.793,2871.301,-5.418,-0.001887,78216100.0,92330022.697
000002.SH,20110525,2871.301,2895.106,2901.985,2866.609,2897.733,-26.432,-0.009122,73883467.0,85947031.658
000002.SH,20110524,2897.733,2896.816,2902.675,2874.409,2905.749,-8.016,-0.0027589999999999997,74448966.0,88586199.019
000002.SH,20110523,2905.749,2988.108,2988.108,2902.107,2993.517,-87.768,-0.029319,97935851.0,111033868.827
000002.SH,20110520,2993.517,2993.303,3002.166,2985.046,2994.602,-1.085,-0.000362,70417668.0,83819582.535
000002.SH,20110519,2994.602,3015.401,3020.359,2991.709,3008.452,-13.85,-0.004604,76644594.0,91006935.778
000002.SH,20110518,3008.452,2981.121,3013.333,2977.937,2987.48,20.972,0.007019999999999999,76483425.0,90133589.397
000002.SH,20110517,2987.48,2980.88,3004.758,2954.449,2983.624,3.856,0.0012920000000000002,94343124.0,109491787.869
000002.SH,20110516,2983.624,2999.655,3012.991,2980.712,3006.667,-23.043,-0.007664,84306916.0,95561815.019
000002.SH,20110513,3006.667,2980.69,3007.697,2966.01,2978.363,28.304,0.009503000000000001,92815296.0,103638619.801
000002.SH,20110512,2978.363,3000.222,3012.255,2977.324,3019.565,-41.202,-0.013645000000000001,99724449.0,113900546.281
000002.SH,20110511,3019.565,3026.862,3033.985,3003.786,3027.166,-7.601,-0.0025109999999999998,91925761.0,106746212.23
000002.SH,20110510,3027.166,3012.841,3027.581,3000.359,3008.085,19.081,0.006343,80755864.0,95751374.396
000002.SH,20110509,3008.085,3003.708,3021.447,2996.508,2999.171,8.914,0.0029720000000000002,81087802.0,93710009.406
000002.SH,20110506,2999.171,2977.049,3017.83,2968.466,3008.122,-8.951,-0.002976,90555657.0,104822657.69
000002.SH,20110505,3008.122,2989.592,3016.233,2984.546,3001.389,6.733,0.002243,90732732.0,98573338.862
000002.SH,20110504,3001.389,3054.635,3054.772,2995.211,3070.722,-69.333,-0.022579,110872674.0,124975565.874
000002.SH,20110503,3070.722,3049.195,3072.067,3026.835,3049.19,21.532,0.007062000000000001,95779700.0,102318036.532
000002.SH,20110429,3049.19,3023.517,3051.368,3006.901,3023.881,25.309,0.008369999999999999,86699771.0,92726141.108
000002.SH,20110428,3023.881,3077.017,3093.521,3021.573,3063.826,-39.945,-0.013038000000000001,103797049.0,114753451.103
000002.SH,20110427,3063.826,3084.933,3100.402,3045.366,3077.216,-13.39,-0.004351,104021877.0,113877074.976
000002.SH,20110426,3077.216,3096.083,3110.125,3069.42,3104.455,-27.239,-0.008773999999999999,94689488.0,112139746.208
000002.SH,20110425,3104.455,3144.241,3144.853,3104.08,3152.122,-47.667,-0.015122,116739047.0,140099161.904
000002.SH,20110422,3152.122,3168.066,3175.698,3145.762,3169.084,-16.962,-0.005352,117997353.0,137038901.676
000002.SH,20110421,3169.084,3164.006,3178.379,3154.262,3148.502,20.582,0.006536999999999999,120951382.0,147014644.979
000002.SH,20110420,3148.502,3147.481,3161.21,3133.388,3140.19,8.312,0.002647,119171637.0,143377958.405
000002.SH,20110419,3140.19,3182.057,3182.057,3137.284,3201.55,-61.36,-0.019166000000000002,140953374.0,165541292.46
000002.SH,20110418,3201.55,3183.816,3212.224,3180.313,3194.305,7.245,0.002268,136446455.0,160148615.195
000002.SH,20110415,3194.305,3179.328,3206.802,3162.372,3185.923,8.382,0.002631,127723077.0,148125103.517
000002.SH,20110414,3185.923,3193.349,3202.31,3179.715,3194.117,-8.194,-0.002565,128706573.0,148123795.487
000002.SH,20110413,3194.117,3148.382,3194.123,3135.43,3163.678,30.439,0.009621,127581240.0,146914194.621
000002.SH,20110412,3163.678,3154.67,3182.336,3144.831,3165.133,-1.455,-0.00046,145238849.0,165135858.424
000002.SH,20110411,3165.133,3181.089,3203.837,3162.138,3172.794,-7.661,-0.002415,146484502.0,182189750.292
000002.SH,20110408,3172.794,3146.924,3173.944,3139.524,3149.589,23.205,0.007368,113630256.0,146726235.468
000002.SH,20110407,3149.589,3144.723,3154.206,3131.143,3142.796,6.793,0.0021609999999999997,124079290.0,152505366.21
000002.SH,20110406,3142.796,3103.828,3146.89,3103.494,3107.149,35.647,0.011473,141068356.0,176027742.15
000002.SH,20110401,3107.149,3070.526,3107.607,3062.013,3065.922,41.227,0.013447,99276221.0,125349213.777
000002.SH,20110331,3065.922,3093.798,3101.088,3051.535,3094.986,-29.064,-0.009391,108274281.0,133983892.574
000002.SH,20110330,3094.986,3094.608,3107.97,3073.942,3097.368,-2.382,-0.0007689999999999999,125876613.0,152175062.405
000002.SH,20110329,3097.368,3120.208,3135.234,3092.594,3124.529,-27.161,-0.008693,167552303.0,198884605.418
000002.SH,20110328,3124.529,3125.986,3147.394,3119.478,3118.036,6.493,0.002082,155041515.0,195739797.097
000002.SH,20110325,3118.036,3087.277,3125.673,3085.342,3085.328,32.708,0.010601000000000001,135285830.0,170448901.146
000002.SH,20110324,3085.328,3088.639,3097.896,3080.532,3087.209,-1.881,-0.0006090000000000001,108271556.0,136878954.927
000002.SH,20110323,3087.209,3056.285,3089.26,3048.517,3056.42,30.789,0.010074000000000001,112068209.0,137981214.533
000002.SH,20110322,3056.42,3054.976,3060.917,3020.307,3045.977,10.443,0.003428,94592888.0,119874526.34
000002.SH,20110321,3045.977,3051.094,3064.815,3031.297,3043.671,2.306,0.0007580000000000001,96218397.0,122081705.856
000002.SH,20110318,3043.671,3058.429,3068.62,3037.333,3033.719,9.952,0.00328,100058208.0,127119386.606
000002.SH,20110317,3033.719,3043.777,3073.886,3021.487,3068.79,-35.071,-0.011428,136760009.0,169999719.42
000002.SH,20110316,3068.79,3030.467,3072.176,3030.467,3032.496,36.294,0.011968000000000001,130015438.0,165358084.654
000002.SH,20110315,3032.496,3065.681,3065.681,2984.977,3075.796,-43.3,-0.014078,153678262.0,186864344.555
000002.SH,20110314,3075.796,3061.515,3077.985,3051.495,3071.786,4.01,0.001305,116126598.0,152055059.893
000002.SH,20110311,3071.786,3080.918,3106.649,3065.37,3096.365,-24.579,-0.007937999999999999,115222891.0,152189836.171
000002.SH,20110310,3096.365,3137.002,3137.002,3093.452,3143.703,-47.338,-0.015058,123144433.0,166049323.709
000002.SH,20110309,3143.703,3144.108,3154.096,3130.247,3141.356,2.347,0.000747,124008120.0,164806799.202
000002.SH,20110308,3141.356,3137.984,3143.159,3116.845,3137.441,3.915,0.001248,125900865.0,168151129.783
000002.SH,20110307,3137.441,3091.828,3141.894,3091.828,3080.89,56.551,0.018355,159315260.0,207289783.074
000002.SH,20110304,3080.89,3038.85,3083.152,3034.494,3039.678,41.212,0.013557999999999999,117352829.0,143922608.65
000002.SH,20110303,3039.678,3056.208,3075.973,3037.349,3050.996,-11.318,-0.0037099999999999998,149562455.0,177151722.934
000002.SH,20110302,3050.996,3042.226,3062.662,3019.273,3056.336,-5.34,-0.0017469999999999999,132737011.0,165004441.479
000002.SH,20110301,3056.336,3043.065,3069.664,3038.1,3041.918,14.418,0.004739999999999999,135718490.0,171702572.959
000002.SH,20110228,3041.766,3015.71,3042.935,2996.39,3014.005,27.761,0.009211,117717659.0,147719174.737
